COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
IGJ4281;1;1;0;0;0;0;0;0;0;0;
DNP5356;1;0;0;0;0;0;0;1;0;0;
XHQ9169;1;1;0;0;0;0;0;0;0;0;
TIH9053;0;4;0;0;0;0;0;0;0;0;
PGC4486;0;0;0;0;0;0;0;1;0;0;
ELY2948;1;0;0;0;0;0;0;0;0;0;
OHJ9820;1;1;0;0;0;0;0;0;0;0;
YLA6492;1;1;0;0;0;0;0;0;0;0;
WDC1508;1;0;0;0;0;0;0;0;0;0;
KPG3451;0;3;0;0;0;0;0;0;0;0;
FRN7341;0;2;0;0;0;0;0;0;0;0;
HGF9974;1;1;0;0;0;0;0;0;0;0;
VJM4798;1;0;0;0;0;0;0;0;0;0;
DIB4027;1;0;0;0;0;0;0;0;0;0;
YKR2576;1;1;0;0;0;0;0;0;0;0;
LYX5048;0;1;0;1;0;0;0;0;0;0;
HMM0251;1;0;0;0;0;0;0;0;0;0;
OLF9760;1;0;0;0;0;0;0;0;0;0;
HGF9974;1;1;0;0;0;0;0;0;0;0;
AIC0119;0;0;0;0;0;0;1;0;0;0;
SNY6573;0;0;0;0;0;0;1;0;0;0;
HVC8798;0;1;0;0;0;0;0;0;0;0;
NJJ2627;1;1;0;0;0;0;0;0;0;0;
AOC6402;1;0;0;0;0;0;0;0;0;0;
VLN0126;0;0;0;0;0;0;0;1;0;0;
MOP7508;0;0;0;0;0;0;1;0;0;0;
IDU5679;0;1;0;0;0;0;1;0;0;0;
ZGM0203;1;1;0;0;0;0;0;0;0;0;
LPT2184;1;1;0;0;0;0;0;0;0;0;
DII6947;0;0;0;0;0;0;0;1;0;0;
CHG1070;1;0;0;0;0;0;0;0;0;0;
MBR1486;0;1;0;0;0;0;0;0;0;0;
VQL1786;0;2;0;0;0;0;0;0;0;0;
BNB9083;1;1;0;0;0;0;0;0;0;0;
GUO4998;0;2;0;0;0;0;0;0;0;0;
EIL2285;0;0;0;0;0;0;0;1;0;0;
OOR7715;1;1;0;0;0;0;0;0;0;0;
GHA1888;0;2;0;0;0;0;0;0;0;0;
DGA2225;0;1;0;0;0;0;0;0;0;0;
IIQ8630;0;0;0;0;0;0;0;1;0;0;
NOA9696;1;1;0;0;0;0;0;0;0;0;
IED7374;1;0;0;0;0;0;0;0;0;0;
FIZ9377;1;1;0;0;0;0;0;0;0;0;
QDP8281;1;1;0;0;0;0;0;0;0;0;
TRG6415;0;2;0;0;0;0;0;0;0;0;
XXW8026;1;1;0;0;0;0;0;0;0;0;
VKI5623;1;0;0;0;0;0;0;0;0;0;
RYW9191;2;0;0;0;0;0;0;0;0;0;
KBA9509;1;1;0;0;0;0;0;0;0;0;
FRL9281;1;0;0;0;0;0;0;0;0;0;
TKO5480;1;0;0;0;0;0;0;0;0;0;
VVV0715;0;0;0;0;0;0;0;1;0;0;
SKU9966;0;0;0;0;0;0;1;0;0;0;
THL3195;1;1;0;0;0;0;0;0;0;0;
FEP2314;1;1;0;0;0;0;0;0;0;0;
GEY0820;1;0;0;0;0;0;0;0;0;0;
IAC3944;1;0;0;0;0;0;0;0;0;0;
SOC1789;0;0;0;0;0;0;0;1;0;0;
DRZ6828;1;1;0;0;0;0;0;0;0;0;
HWO6988;1;0;0;0;0;0;0;0;0;0;
BJU0668;1;0;0;1;0;0;0;0;0;0;
BYU9909;1;1;0;0;0;0;0;0;0;0;
TQH0284;1;1;0;0;0;0;0;0;0;0;
GIH2366;1;0;0;0;0;0;0;0;0;0;
RDB3420;0;1;0;0;0;0;0;0;0;0;
MIK7811;0;0;0;0;0;0;1;0;0;0;
YKO9977;1;0;0;0;0;0;0;0;0;0;
ODJ8871;1;0;0;0;0;0;0;0;0;0;
SOH7289;2;0;0;0;0;0;0;0;0;0;
WTL3775;2;0;0;0;0;0;0;0;0;0;
OYF0654;1;1;0;0;0;0;0;0;0;0;
IWP3631;1;0;0;0;0;0;0;0;0;0;
VIE9886;0;0;0;0;0;0;1;0;0;0;
URY6622;1;1;0;0;0;0;0;0;0;0;
EFF0927;0;0;0;0;0;0;1;0;0;0;
TKJ3126;1;1;0;0;0;0;0;0;0;0;
BCE5727;0;0;0;0;0;0;0;1;0;0;
VQV0386;1;1;0;0;0;0;0;0;0;0;
RQX7669;1;0;0;0;0;0;0;0;0;0;
SNF9429;0;1;0;0;0;0;0;0;0;0;
LHD1491;0;0;0;0;0;0;1;0;0;0;
PJU5368;0;0;0;0;0;0;0;1;0;0;
RTM2595;1;1;0;0;0;0;0;0;0;0;
BUS6320;1;0;0;0;0;0;0;0;0;0;
URW4733;1;0;0;0;0;0;0;0;0;0;
SON1892;1;1;0;0;0;0;0;0;0;0;
YHK2218;0;1;0;0;1;0;0;0;0;0;
JTH6505;0;0;0;0;0;0;0;1;0;0;
DHL3542;0;0;0;0;0;0;0;1;0;0;
PQU2659;1;1;0;0;0;0;0;0;0;0;
NDM1603;0;0;0;0;0;0;0;1;0;0;
XXT0676;1;1;0;0;0;0;0;0;0;0;
EXE0798;1;0;0;0;0;0;0;0;0;0;
SXI0990;0;0;0;0;0;0;0;1;0;0;
FXV9455;1;1;0;0;0;0;0;0;0;0;
RID8175;1;1;0;0;0;0;0;0;0;0;
EXT2717;1;0;0;0;0;0;0;0;0;0;
ZUA3196;1;0;0;0;1;0;0;0;0;0;
SOI0537;1;1;0;0;0;0;0;0;0;0;
AJO2882;0;0;0;0;0;0;1;0;0;0;
RZW8481;2;0;0;0;0;0;0;0;0;0;
VVL2784;1;0;0;1;0;0;0;0;0;0;
XWK2380;1;0;0;0;0;0;0;0;0;0;
LRH0718;2;0;0;0;0;0;0;0;0;0;
HCT9358;1;0;0;0;1;0;0;0;0;0;
WMO7293;2;0;0;0;0;0;0;0;0;0;
DQL4075;0;0;0;0;0;0;0;0;0;0;
SGC8009;1;1;0;0;0;0;0;0;0;0;
MLE1924;1;0;0;0;0;0;0;0;0;0;
EHB2064;1;1;0;0;0;0;0;0;0;0;
HIU6773;0;1;0;0;0;0;1;0;0;0;
CJD4151;0;1;0;0;0;0;1;0;0;0;
OUP9230;1;1;0;0;0;0;0;0;0;0;
OVS5776;1;1;0;0;0;0;0;0;0;0;
WDJ6090;1;1;0;0;0;0;0;0;0;0;
ZFP4891;1;0;0;0;0;0;0;0;0;0;
NIH1239;0;2;0;0;1;0;0;0;0;0;
URQ1752;0;0;0;0;0;0;0;1;0;0;
OIQ0337;1;1;0;0;0;0;0;0;0;0;
FOP2705;1;0;0;0;0;0;0;0;0;0;
TBW0988;2;0;0;0;0;0;0;0;0;0;
ZUM3336;0;0;0;0;0;0;1;0;0;0;
XMG1950;0;0;0;0;0;0;0;1;0;0;
ENE6279;0;2;0;0;0;0;0;0;0;0;
FGK0438;1;1;0;0;0;0;0;0;0;0;
IXK8465;0;1;0;1;0;0;0;0;0;0;
LQG2383;1;1;0;0;0;0;0;0;0;0;
LQG2383;0;2;0;0;0;0;0;0;0;0;
VME6457;1;1;0;0;0;0;0;0;0;0;
WTZ5948;1;0;0;0;0;0;0;0;0;0;
ZEB7276;1;2;0;0;0;0;0;0;0;0;
PEC4053;0;0;0;0;0;0;0;1;0;0;
EPY8730;1;0;0;0;0;0;0;0;0;0;
UNS2222;1;0;0;0;0;0;0;0;0;0;
MFX0106;1;1;0;0;0;0;0;0;0;0;
JGV2079;1;0;0;0;0;0;0;0;0;0;
KDD1462;1;0;0;0;0;0;0;0;0;0;
IFO4132;1;1;0;0;0;0;0;0;0;0;
FNY9503;0;1;0;0;1;0;0;0;0;0;
AOQ2850;0;0;0;0;0;0;0;1;0;0;
IGY1250;1;1;0;0;0;0;0;0;0;0;
FLF1642;0;1;0;0;0;0;0;0;0;0;
IEE1083;2;0;0;0;0;0;0;0;0;0;
SUM6057;0;1;0;0;0;0;0;0;0;0;
OSB5257;1;1;0;0;0;0;0;0;0;0;
JAW8285;0;2;0;0;0;0;0;0;0;0;
QIE9711;2;0;0;0;0;0;0;0;0;0;
TDO5848;1;1;0;0;0;0;0;0;0;0;
HKB1070;1;1;0;0;0;0;0;0;0;0;
PKN6798;1;1;0;0;0;0;0;0;0;0;
BRT3609;1;1;0;0;0;0;0;0;0;0;
REA9658;0;0;0;0;0;0;0;1;0;0;
EAN5433;0;1;0;0;0;0;0;0;0;0;
DZI1080;1;1;0;0;0;0;0;0;0;0;
DVS6989;0;1;0;0;0;0;0;0;0;0;
XWF3624;0;0;0;0;0;0;1;0;0;0;
UXL3349;2;0;0;0;0;0;0;0;0;0;
CSP7368;0;1;0;0;0;0;0;0;0;0;
VXU0119;0;1;0;0;0;0;0;0;0;0;
AOP4145;1;0;0;0;0;0;0;0;0;0;
PXZ5312;1;1;0;0;0;0;0;0;0;0;
AOP4145;1;1;0;0;0;0;0;0;0;0;
CKM7666;1;1;0;0;0;0;0;0;0;0;
WET2334;0;3;0;0;0;0;0;0;0;0;
HOV8549;1;1;0;0;0;0;0;0;0;0;
GCG2402;1;1;0;0;0;0;0;0;0;0;
ANS1929;1;1;0;0;0;0;0;0;0;0;
STJ2830;1;0;0;1;0;0;1;0;0;0;
EGA4146;1;1;0;0;0;0;0;0;0;0;
GYN7024;1;0;0;0;0;0;0;0;0;0;
GHQ8804;1;0;0;1;0;0;0;0;0;0;
IMU7440;1;0;0;0;0;0;0;0;0;0;
ACN6480;1;0;0;0;0;0;0;0;0;0;
OKY6328;1;0;0;0;0;0;0;0;0;0;
SSB5108;1;0;0;0;0;0;0;0;0;0;
FYS2785;0;0;0;0;1;0;0;0;0;0;
LGK1652;1;0;0;0;0;0;1;0;0;0;
OQH0732;1;1;0;0;0;0;0;0;0;0;
HWU4747;1;0;0;0;0;0;0;0;0;0;
DXK6036;2;1;0;0;0;0;0;0;0;0;
HYS5639;2;0;0;0;0;0;0;0;0;0;
ZON8877;0;1;0;0;0;0;0;0;0;0;
MBM7849;1;0;0;0;0;0;0;0;0;0;
LKZ4031;0;0;0;0;1;0;1;0;0;0;
REM3664;0;0;0;0;0;0;0;1;0;0;
PXN0402;0;0;0;0;0;0;1;0;0;0;
JOJ6277;1;0;0;0;0;0;0;0;0;0;
KUE1514;0;0;0;0;0;0;0;1;0;0;
TGG0569;0;2;0;0;0;0;0;0;0;0;
NJD0619;2;0;0;0;0;0;0;0;0;0;
UNI5981;1;0;0;0;0;0;0;0;0;0;
PSR1146;0;0;0;0;0;0;0;1;0;0;
ORZ4741;0;2;0;0;0;0;0;0;0;0;
XEE1821;1;1;0;0;0;0;0;0;0;0;
GJU9858;1;0;0;0;0;0;0;0;0;0;
MFB6134;1;1;0;0;0;0;0;0;0;0;
OYW1250;1;0;0;0;0;0;0;0;0;0;
SQK3195;1;1;0;0;0;0;0;0;0;0;
LPQ9427;1;1;0;0;0;0;0;0;0;0;
CHP2552;0;0;0;0;0;0;0;1;0;0;
FVI4152;0;0;0;0;0;0;0;1;0;0;
RSG1225;0;1;0;0;0;0;0;0;0;0;
SEJ4492;0;0;0;0;0;0;0;1;0;0;
ELV7121;1;0;0;0;0;0;0;0;0;0;
PVJ0629;1;1;0;0;0;0;0;0;0;0;
PVJ0629;0;0;0;0;1;0;0;0;0;0;
TBN9571;1;0;0;0;0;0;0;0;0;0;
NHR3997;1;1;0;0;0;0;0;0;0;0;
RIX6661;1;0;0;0;0;0;0;0;0;0;
EAM3272;1;1;0;0;0;0;0;0;0;0;
LND9695;1;1;0;0;0;0;0;0;0;0;
ICA9810;1;1;0;0;0;0;0;0;0;0;
BTT2581;1;0;0;0;0;0;0;0;0;0;
ALM9703;1;1;0;0;0;0;0;0;0;0;
OMB1264;1;1;0;0;0;0;0;0;0;0;
FQX7572;1;0;0;0;1;0;0;0;0;0;
UUX5571;1;1;0;0;0;0;0;0;0;0;
XDO6545;1;1;0;0;0;0;0;0;0;0;
ZZF5278;0;3;0;0;0;0;0;0;0;0;
UNY3510;1;1;0;0;0;0;0;0;0;0;
NXT7162;1;1;0;0;0;0;0;0;0;0;
FBV3738;0;1;0;0;0;0;0;0;0;0;
UEQ4316;1;1;0;0;0;0;0;0;0;0;
RTV1703;0;1;0;0;0;0;0;0;0;0;
ALI4183;1;1;0;0;0;0;0;0;0;0;
AII2086;1;1;0;0;0;0;0;0;0;0;
AHW7716;2;0;0;0;0;0;0;0;0;0;
QEO5667;2;0;0;0;0;0;0;0;0;0;
HDR1483;0;3;0;1;0;0;0;0;0;0;
YQG8214;1;1;0;0;0;0;0;0;0;0;
OLT9645;0;0;0;0;0;0;0;1;0;0;
ICH7968;1;0;0;0;0;0;0;0;0;0;
QRH3704;1;1;0;0;0;0;0;0;0;0;
PNN9354;0;2;0;0;0;0;0;0;0;0;
ZTI0063;0;1;0;0;0;0;0;0;0;0;
YYW6586;1;1;0;0;0;0;0;0;0;0;
XZO6335;0;0;0;0;0;0;1;0;0;0;
AWC3087;0;1;0;0;0;0;0;0;0;0;
HKP0449;1;1;0;0;0;0;0;0;0;0;
ETG8560;1;1;0;0;0;0;0;0;0;0;
UEI7999;1;1;0;0;0;0;0;0;0;0;
DTB0567;0;0;0;0;0;0;0;1;0;0;
RSX6839;0;1;0;0;0;0;0;0;0;0;
FHG8709;1;1;0;0;0;0;0;0;0;0;
BBC0601;1;1;0;0;0;0;0;0;0;0;
NWP7485;1;0;0;0;0;0;0;0;0;0;
ZIH5869;2;0;0;0;0;0;0;0;0;0;
KDB4986;1;0;0;0;0;0;0;0;0;0;
SYX0907;1;1;0;0;0;0;0;0;0;0;
ODI0512;0;0;0;0;0;0;0;1;0;0;
HYB0264;0;1;0;0;0;0;0;0;0;0;
PAI6278;0;1;0;0;0;0;0;0;0;0;
PWM6405;1;0;0;0;0;0;0;0;0;0;
YCK3551;0;2;0;0;0;0;0;0;0;0;
HDP2544;2;0;0;0;0;0;0;0;0;0;
PZS9167;0;0;0;0;0;0;0;1;0;0;
TGB3981;1;0;0;1;0;0;0;0;0;0;
XZC2674;0;0;0;0;0;0;1;0;0;0;
ICV2200;0;1;0;0;0;0;1;0;0;0;
XZQ7113;1;0;0;0;0;0;0;0;0;0;
ZBI2677;0;1;0;0;0;0;0;0;0;0;
KFQ9036;1;2;0;0;0;0;0;0;0;0;
AIW2310;1;0;0;0;0;0;0;0;0;0;
PHK3885;1;0;0;0;0;0;0;0;0;0;
BYE0342;1;0;0;0;0;0;0;0;0;0;
AXU3370;1;1;0;0;0;0;0;0;0;0;
LLY5055;1;1;0;0;0;0;0;0;0;0;
XOO3491;1;0;0;0;0;0;0;0;0;0;
RWO5810;1;2;0;0;0;0;0;0;0;0;
AJW3725;0;0;0;0;0;0;0;1;0;0;
XRU2337;1;1;0;0;0;0;0;0;0;0;
WZH6039;1;0;0;0;0;0;0;0;0;0;
FFQ7747;1;1;0;0;0;0;0;0;0;0;
KZL5076;1;1;0;0;0;0;0;0;0;0;
KZL5076;1;1;0;0;0;0;0;0;0;0;
KZL5076;0;1;0;0;0;0;0;0;0;0;
POQ9096;1;1;0;0;0;0;0;0;0;0;
XBS1765;1;1;0;0;0;0;0;0;0;0;
UBL0554;0;0;0;0;0;0;0;1;0;0;
FEY4634;1;0;0;0;0;0;0;0;0;0;
BKM9938;1;1;0;0;0;0;0;0;0;0;
TMG7807;2;0;0;0;0;0;0;0;0;0;
VYC0196;0;0;0;0;0;0;0;1;0;0;
ZUZ5019;2;0;0;0;0;0;0;0;0;0;
WLH4082;1;1;0;0;0;0;0;0;0;0;
NPY4450;1;1;0;0;0;0;0;0;0;0;
KXA9726;1;0;0;0;0;0;0;0;0;0;
XXC4050;0;1;0;0;0;0;0;0;0;0;
AQI4324;0;1;0;0;0;0;0;0;0;0;
LPZ5646;0;0;0;0;0;0;0;1;0;0;
UQV4339;1;0;0;0;0;0;0;0;0;0;
LWN3073;2;0;0;0;0;0;0;0;0;0;
IMJ9413;1;0;0;0;0;0;0;0;0;0;
AHO8427;2;0;0;0;0;0;0;0;0;0;
BGH2926;1;1;0;0;0;0;0;0;0;0;
CZV5296;1;1;0;0;0;0;0;0;0;0;
UYV2027;1;0;0;0;0;0;0;0;0;0;
SWV6519;0;0;0;0;0;0;0;1;0;0;
MQY6950;0;1;0;0;0;0;0;0;0;0;
RJI9913;0;0;0;0;0;0;1;0;0;0;
RVE0476;0;0;0;0;0;0;1;0;0;0;
UJJ5985;0;1;0;0;0;0;0;0;0;0;
RLR5829;1;1;0;0;0;0;0;0;0;0;
OMJ4727;1;1;0;0;0;0;0;0;0;0;
KAE2889;1;0;0;0;0;0;0;0;0;0;
TND0904;1;1;0;0;0;0;0;0;0;0;
MNJ5287;1;0;0;0;0;0;0;0;0;0;
HHR9186;1;0;0;0;0;0;0;0;0;0;
FEH3659;0;0;0;0;0;0;0;1;0;0;
VJC8367;0;2;0;0;0;0;0;0;0;0;
HZZ2565;1;0;0;0;0;0;0;0;0;0;
TYF0607;1;0;0;0;0;0;0;0;0;0;
JBS9208;1;0;0;0;0;0;0;0;0;0;
NUW2600;1;0;0;0;0;0;0;0;0;0;
CIM7292;1;1;0;0;0;0;0;0;0;0;
NFV8006;2;0;0;0;0;0;0;0;0;0;
BSI1044;0;0;0;0;0;0;0;1;0;0;
XKF9756;1;1;0;0;0;0;0;0;0;0;
NWT9612;2;0;0;0;0;0;0;0;0;0;
TSJ0306;1;1;0;0;0;0;0;0;0;0;
XZU5997;1;0;0;0;0;0;0;0;0;0;
BNL3081;2;0;0;0;0;0;0;0;0;0;
TPP6451;1;0;0;1;0;0;0;0;0;0;
KLV1754;1;0;0;1;0;0;0;0;0;0;
SYV9578;0;1;0;0;0;0;0;0;0;0;
IID8226;1;1;0;0;0;0;0;0;0;0;
ZZC3648;2;0;0;0;0;0;0;0;0;0;
CBJ8401;0;0;0;0;0;0;0;1;0;0;
UCF9498;2;0;0;0;0;0;0;0;0;0;
SVY7441;1;1;0;0;0;0;0;0;0;0;
XDA7839;1;1;0;0;0;0;0;0;0;0;
TWO6235;1;1;0;0;0;0;0;0;0;0;
VAY1852;1;1;0;0;0;0;0;0;0;0;
LVZ3986;1;1;0;0;0;0;0;0;0;0;
SJM2905;0;0;0;0;0;0;1;0;0;0;
CZZ2469;1;1;0;0;0;0;0;0;0;0;
XXH9851;0;0;0;0;0;0;1;0;0;0;
JIK5859;0;0;0;0;0;0;1;0;0;0;
HGW1963;1;1;0;0;0;0;0;0;0;0;
IRK9019;1;1;0;0;0;0;0;0;0;0;
ZSU3874;1;0;0;0;0;0;0;0;0;0;
SJU7604;0;2;0;0;0;0;0;0;0;0;
LJN6971;1;0;0;0;0;0;0;0;0;0;
QPH3833;1;0;0;0;0;0;0;0;0;0;
IGW0269;0;0;0;0;0;0;0;1;0;0;
QKK9105;1;0;0;0;0;0;0;0;0;0;
YTA1082;1;1;0;0;0;0;0;0;0;0;
TUT3164;0;0;0;0;0;0;0;1;0;0;
MEZ1486;2;0;0;0;0;0;0;0;0;0;
MEZ1486;1;1;0;0;0;0;0;0;0;0;
WDR5934;1;0;0;0;0;0;0;0;0;0;
HFI6663;1;1;0;0;0;0;0;0;0;0;
EOI6216;1;1;0;0;0;0;0;0;0;0;
FTS2618;1;0;0;0;0;0;0;0;0;0;
XJW1452;2;0;0;0;0;0;0;0;0;0;
XUC2300;1;1;0;0;0;0;0;0;0;0;
OUV2506;1;1;0;0;0;0;0;0;0;0;
PTO2419;1;1;0;0;0;0;0;0;0;0;
EJC1608;1;1;0;0;0;0;0;0;0;0;
KVY9182;1;1;0;0;0;0;0;0;0;0;
XIF5716;1;0;0;0;0;0;0;0;0;0;
LJU5017;1;0;0;0;0;0;0;0;0;0;
EZE9333;1;1;0;0;0;0;0;0;0;0;
IIF9579;0;0;0;0;0;0;1;0;0;0;
PTQ4043;1;1;0;0;0;0;0;0;0;0;
SEW2342;1;1;0;0;0;0;0;0;0;0;
RPY2882;0;1;0;0;0;0;1;0;0;0;
MMX9120;0;1;0;0;1;0;0;0;0;0;
XYV7359;1;0;0;0;0;0;0;0;0;0;
YQT5644;1;1;0;0;0;0;0;0;0;0;
ILQ7678;1;0;0;0;0;0;0;0;0;0;
UEB7076;0;0;0;0;0;0;1;0;0;0;
UVC9299;0;0;0;0;0;0;0;1;0;0;
GUN4700;1;1;0;0;0;0;0;0;0;0;
NOF9107;0;1;0;0;0;0;0;0;0;0;
XSO1810;0;0;0;0;0;0;0;1;0;0;
QUP0841;1;0;0;0;0;0;0;0;0;0;
RKQ0406;1;0;0;0;0;0;0;0;0;0;
YMN6071;2;0;0;0;0;0;0;0;0;0;
LNK0762;1;1;0;0;0;0;0;0;0;0;
CIR6504;1;1;0;0;0;0;0;0;0;0;
CIR6504;1;1;0;0;0;0;0;0;0;0;
PHC2334;1;0;0;0;0;0;0;0;0;0;
NMR5236;0;0;0;0;0;0;0;1;0;0;
ZNC9203;2;0;0;0;0;0;0;0;0;0;
QUB4156;0;1;0;0;0;0;0;0;0;0;
SWL1362;1;0;0;0;0;0;0;0;0;0;
TBG0058;1;1;0;0;0;0;0;0;0;0;
IPJ5706;0;0;0;0;0;0;0;1;0;0;
AMH9487;1;1;0;0;0;0;0;0;0;0;
CWP8953;1;1;0;0;0;0;0;0;0;0;
GGJ8213;1;0;0;0;0;0;0;0;0;0;
TID1936;1;1;0;0;0;0;0;0;0;0;
VDW1464;0;0;0;0;0;0;0;1;0;0;
MUM0502;1;0;0;0;0;0;0;0;0;0;
WEQ8405;1;0;0;0;0;0;0;0;0;0;
DBD8049;1;0;0;0;0;0;0;0;0;0;
ZXD5975;1;0;0;0;0;0;0;0;0;0;
SAV6101;1;1;0;0;0;0;0;0;0;0;
DVZ0215;0;0;0;0;0;0;0;1;0;0;
JQN3716;0;0;0;0;0;0;0;1;0;0;
HFX1378;1;1;0;0;0;0;0;0;0;0;
WOP4790;0;0;0;0;0;0;0;1;0;0;
CCT8883;1;1;0;0;0;0;0;0;0;0;
XUO1584;1;1;0;0;0;0;0;0;0;0;
VDE4018;1;1;0;0;0;0;0;0;0;0;
QCR0519;1;1;0;0;0;0;0;0;0;0;
LEF6839;0;1;0;0;0;0;0;0;0;0;
TRK6886;2;0;0;0;0;0;0;0;0;0;
BKQ0237;1;1;0;0;0;0;0;0;0;0;
LIL1884;0;0;0;0;0;0;0;1;0;0;
SQZ7790;1;1;0;0;0;0;0;0;0;0;
YQT2456;0;0;0;0;0;0;1;0;0;0;
OFT6567;1;1;0;0;0;0;0;0;0;0;
NWT7818;1;0;0;0;0;0;0;0;0;0;
MWL8318;1;1;0;0;0;0;0;0;0;0;
GFF1508;0;0;0;0;0;0;0;1;0;0;
LUM1464;1;1;0;0;0;0;0;0;0;0;
WWI0716;0;1;0;0;0;0;1;0;0;0;
UDG5999;1;0;0;0;0;0;0;0;0;0;
ZSJ9235;0;1;0;0;0;0;0;0;0;0;
AXB5191;2;0;0;0;0;0;0;0;0;0;
IGG0302;1;0;0;0;0;0;0;0;0;0;
CTN5323;0;1;0;0;0;0;1;0;0;0;
PBP3042;1;1;0;0;0;0;0;0;0;0;
SGM9123;0;0;0;0;0;0;0;1;0;0;
DPI8650;1;1;0;0;0;0;0;0;0;0;
ONK0579;0;1;0;0;0;0;0;0;0;0;
CGS8635;1;1;0;0;0;0;0;0;0;0;
CMF6300;1;1;0;0;0;0;0;0;0;0;
NJQ8772;0;1;0;0;0;0;0;0;0;0;
NJQ8772;0;0;0;0;0;0;0;1;0;0;
HLV0610;0;2;0;0;0;0;0;0;0;0;
SVJ2796;1;0;0;0;0;0;0;0;0;0;
KOI0229;0;0;0;0;0;0;0;1;0;0;
VSV1605;1;0;0;0;0;0;0;0;0;0;
YLL2616;1;1;0;0;0;0;0;0;0;0;
BMG6266;0;0;0;0;0;0;1;0;0;0;
RAA3330;2;0;0;0;0;0;0;0;0;0;
QXZ8458;2;0;0;0;0;0;0;0;0;0;
EYK0238;1;1;0;0;0;0;0;0;0;0;
ZVF2678;0;1;0;0;0;0;0;0;0;0;
FND1309;0;0;0;0;0;0;0;1;0;0;
UOS1680;0;1;0;0;0;0;0;0;0;0;
YBY3020;1;1;0;0;0;0;0;0;0;0;
XBQ2508;0;1;0;0;0;0;1;0;0;0;
PAT0783;1;1;0;0;0;0;0;0;0;0;
JOS0778;1;1;0;0;0;0;0;0;0;0;
RRP4097;0;0;0;0;0;0;0;1;0;0;
FBE5600;1;1;0;0;0;0;0;0;0;0;
FPP1588;1;1;0;0;0;0;0;0;0;0;
ZGQ9583;1;1;0;0;0;0;0;0;0;0;
UZS3468;1;1;0;0;0;0;0;0;0;0;
DQM7036;0;1;0;0;0;0;0;0;0;0;
DQM7036;1;1;0;0;0;0;0;0;0;0;
WEI3195;1;0;0;0;0;0;0;0;0;0;
HFD9873;0;0;0;0;0;0;0;1;0;0;
HTW1191;0;0;0;0;0;0;0;1;0;0;
VBM7922;1;1;0;0;0;0;0;0;0;0;
WFM1863;0;1;0;0;0;0;0;0;0;0;
WFM1863;1;1;0;0;0;0;0;0;0;0;
TGT5704;1;0;0;0;0;0;0;0;0;0;
ZCD9333;1;1;0;0;0;0;0;0;0;0;
NHJ6178;1;1;0;0;0;0;0;0;0;0;
NIY2523;0;1;0;0;0;0;0;0;0;0;
ULM5215;0;0;0;0;0;0;0;1;0;0;
VSC8442;1;1;0;0;0;0;0;0;0;0;
CXB9837;1;1;0;0;0;0;0;0;0;0;
SOP0357;1;0;0;0;0;0;0;0;0;0;
OHW8331;0;0;0;0;0;0;1;0;0;0;
UHP1225;1;1;0;0;0;0;0;0;0;0;
TSR4842;0;0;0;0;0;0;1;0;0;0;
HAI2319;2;0;0;0;0;0;0;0;0;0;
TVS2236;2;0;0;0;0;0;0;0;0;0;
RXW7176;1;1;0;0;0;0;0;0;0;0;
RXW7176;1;1;0;0;0;0;0;0;0;0;
KNB6791;0;1;0;0;0;0;1;0;0;0;
NSS5823;1;0;0;0;0;0;0;0;0;0;
CZU6067;0;2;0;0;0;0;0;0;0;0;
BHK3012;0;0;0;0;0;0;0;1;0;0;
RKI1298;0;0;0;0;0;0;0;1;0;0;
KUE8597;1;1;0;0;0;0;0;0;0;0;
VVH5223;1;0;0;0;0;0;0;0;0;0;
HKV4777;1;1;0;0;0;0;0;0;0;0;
NMG4487;0;1;0;0;0;0;0;0;0;0;
HQY0608;1;1;0;0;0;0;0;0;0;0;
IGH7584;1;1;0;0;0;0;0;0;0;0;
ATA1188;0;0;0;0;0;0;1;0;0;0;
FCH8154;0;0;0;0;0;0;0;1;0;0;
AVH5983;1;1;0;0;0;0;0;0;0;0;
IJN3860;1;1;0;0;0;0;0;0;0;0;
PNX8765;1;1;0;0;0;0;0;0;0;0;
CWV9032;1;0;0;0;0;0;0;0;0;0;
CUL9205;1;1;0;0;0;0;0;0;0;0;
OWO3539;2;0;0;0;0;0;0;0;0;0;
OWO3539;1;1;0;0;0;0;0;0;0;0;
XZN0790;1;0;0;0;0;0;0;0;0;0;
KNN1843;1;1;0;0;0;0;0;0;0;0;
WBQ5462;1;0;0;0;0;0;0;0;0;0;
FQC9959;1;1;0;0;0;0;0;0;0;0;
VXX2072;0;0;0;0;0;0;1;0;0;0;
NQS3381;1;0;0;0;0;0;0;0;0;0;
FTP9100;1;0;0;0;0;0;0;0;0;0;
VHT5336;1;1;0;0;0;0;0;0;0;0;
CVG4444;1;0;0;0;0;0;0;0;0;0;
WRO7762;0;0;0;0;0;0;0;1;0;0;
TVJ1802;2;0;0;0;0;0;0;0;0;0;
ZDQ6364;1;1;0;0;0;0;0;0;0;0;
BKS8653;0;0;0;0;0;0;1;0;0;0;
QLL1097;1;0;0;0;0;0;0;0;0;0;
GYD1080;0;0;0;0;0;0;0;1;0;0;
TLI3785;0;0;0;0;0;0;1;0;0;0;
